CASTRO ALVES COLEGIO;RUA TULIPA NEGRA;2319;PARQUE PRESIDENTE VARGAS;60762620;85;32961404;CASTROALVESCOLEGIO@BOL.COM.BR;Em Atividade;-38,60030658;-3,817843683;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;;Sim;Sim;N・o;Sim;Sim;18;N・o;Filtrada;Sim;Sim;11
CASTRO ALVES INSTITUTO EDUCACIONAL;RUA VALDEMAR HOLANDA;81;JOAO XXIII;60525620;85;32902228;NEREUALEXANDRE@IG.COM.BR;Em Atividade;-38,58934666;-3,774103061;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;N・o;N・o;Sim;N・o;12;N・o;Filtrada;Sim;Sim;3
EMEIF CATULO DA PAIXAO CEARENSE;LEAO DO NORTE;S/N;VILA PERI;60730010;85;34596855;CATULOPC@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,57581481;-3,779833799;Pr・prio;N・o;Municipal;Nao oferece;Sim;N・o;Sim;N・o;;N・o;Sim;N・o;Sim;Sim;12;Sim;Filtrada;Sim;Sim;25
CEARA UNIFANCE UNIV INFANTIL NO;RUA 1068;35;CONJUNTO CEARA II;60533090;85;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CAMPUS FORTALEZA;AV. 13 DE MAIO;2081;BENFICA;60110140;;;;Em Atividade;;;Pr・prio;Sim;Federal;Nao oferece;N・o;N・o;N・o;N・o;Sim;Sim;N・o;N・o;N・o;N・o;76;Sim;Filtrada;Sim;Sim;1
INSTITUTO DE EDUCACAO DO CEARA;GRACILIANO RAMOS;52;FATIMA;60415050;85;31022070;IEC@ESCOLA.CE.GOV.BR;Em Atividade;-38,53111296;-3,752845;Pr・prio;Sim;Estadual;Nao oferece;Sim;Sim;Sim;N・o;Sim;Sim;N・o;N・o;N・o;Sim;11;Sim;Filtrada;Sim;Sim;16
INSTITUTO CEARENSE;AV CONTORNO SUL;11;NOVO MONDUBIM;60764310;85;32963757;INSTITUTOCEARENSE@YAHOO.COM.BR;Extinta;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CEARENSE INSTITUTO EDUCACIONAL;AVENIDA D;85;CONJUNTO ESPERANCA;60763470;85;34675657;CEARENSETOTAL@OI.COM.BR;Em Atividade;-38,58840282;-3,815357183;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;Sim;Sim;Sim;Sim;9;N・o;Filtrada;Sim;Sim;10
INST PEDAGOGICO CEBOLINHA;RUA 3;50;SANTA ROSA;60731140;85;;;Extinta;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CECILIA COLEGIO SANTA;AV SEN VIRGILIO TAVORA;2000;ALDEOTA;60170251;85;30642377;SCECILIA@SANTACECILIA.COM.BR;Em Atividade;-38,49587647;-3,744078944;Pr・prio;Sim;Privada;Nao oferece;Sim;N・o;Sim;Sim;Sim;N・o;Sim;Sim;Sim;Sim;70;N・o;Filtrada;Sim;Sim;70
CEJA - PROF GILMAR MAIA DE SOUZA;RUA ESTEFANIA SALGADO;80;CENTRO;60015070;85;31015073;CEJAGMSOUSA@ESCOLA.CE.GOV.BR;Em Atividade;-38,53562177;-3,725044821;Pr・prio;Sim;Estadual;Nao oferece;N・o;N・o;Sim;N・o;;N・o;N・o;N・o;N・o;Sim;7;Sim;Filtrada;Sim;Sim;40
CHAPEUZINHO VERMELHO ESC;RUA SAO FELIPE;1151;BOM JARDIM;60731020;85;34981031;RENATAGIRASOL@BOL.COM.BR;Em Atividade;;;Cedido;Sim;Privada;Nao oferece;N・o;N・o;Sim;N・o;;Sim;N・o;Sim;N・o;Sim;10;Sim;Filtrada;Sim;Sim;8
COLEGIO CHRISTUS BARAO DE STUDART;JOAO CARVALHO;630;ALDEOTA;60140140;85;32615455;;Em Atividade;-38,50845364;-3,737454495;Pr・prio;Sim;Privada;Nao oferece;Sim;Sim;Sim;Sim;Sim;Sim;Sim;N・o;Sim;Sim;98;N・o;Filtrada;Sim;Sim;50
CICERO NOGUEIRA COL;RUA PARAMBU;668;JARDIM GUANABARA;60347160;85;32284107;HELENAMOURAO2009@HOTMAIL.COM;Em Atividade;-38,59411776;-3,714780814;Pr・prio;Sim;Privada;Nao oferece;N・o;N・o;Sim;Sim;;N・o;N・o;N・o;Sim;Sim;22;N・o;Filtrada;Sim;Sim;8
PADRE CICERO CENTRO EDUCACIONAL;RUA SAO LUIS;111;HENRIQUE JORGE;60526170;85;32900120;ESCOLA-CEPC@HOTMAIL.COM;Em Atividade;-38,59015685;-3,755424652;Pr・prio;N・o;Privada;Nao oferece;Sim;N・o;Sim;Sim;Sim;N・o;N・o;N・o;Sim;Sim;26;N・o;Filtrada;Sim;Sim;14
CICERO CENTRO EDUCACIONAL INFANTIL PE;RUA JACINTO DE MATOS;906;JACARECANGA;60310410;;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CIRO FERREIRA GOMES COL;RUA 115;92;CONJUNTO CEARA I;60530070;85;32943569;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CLAUDIA ALENCAR LTDA COLEGIO;RUA BEATRIZ;176;BARROSO;60862700;85;32766048;COLEGIOCLAUDIALENCAR@YAHOO.COM.BR;Em Atividade;;;Pr・prio;N・o;Privada;Nao oferece;Sim;N・o;Sim;N・o;Sim;N・o;Sim;N・o;Sim;Sim;29;N・o;Filtrada;Sim;Sim;17
EEFM CLAUDIO MARTINS;RUA DEMOCRITO ROCHA;400;MONTE CASTELO;60325200;85;31012258;CMARTINS@ESCOLA.CE.GOV.BR;Em Atividade;-38,551166;-3,725857929;Pr・prio;Sim;Estadual;Nao oferece;N・o;N・o;Sim;Sim;Sim;N・o;Sim;N・o;N・o;Sim;8;Sim;Filtrada;Sim;Sim;30
EEFM CLOVIS BEVILAQUA;AV DOM MANUEL;511;CENTRO;60060090;85;31015080;CBEVILAQUA@ESCOLA.CE.GOV.BR;Em Atividade;-38,52214396;-3,730860475;Pr・prio;N・o;Estadual;Nao oferece;N・o;N・o;Sim;Sim;;N・o;Sim;N・o;N・o;N・o;10;Sim;Filtrada;Sim;Sim;23
EEF COLONIA Z-8;RUA MANOEL JESUINO;370;VARJOTA;60175270;85;31012191;COLONIAZ8@ESCOLA.CE.GOV.BR;Em Atividade;-38,48541387;-3,728837246;Alugado;N・o;Estadual;Nao oferece;Sim;N・o;Sim;N・o;;N・o;Sim;N・o;N・o;Sim;7;Sim;Filtrada;Sim;Sim;10
CENTRO INTEGRADO DE EDUCACAO COMPREENSIVA;AV JOAO PESSOA;4650/80;DAMAS;60425681;85;34944718;COLEGIOGUSTAVOBRAGA@HOTMAIL.COM;Em Atividade;-38,5508229;-3,752620754;Alugado;N・o;Privada;Nao oferece;Sim;N・o;Sim;Sim;Sim;Sim;N・o;N・o;Sim;Sim;17;N・o;Filtrada;Sim;Sim;22
EMEIF CONCEICAO MOURAO;DUAS NACOES;S/N;GRANJA PORTUGAL;60545250;85;34522489;CONCEICAOM@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,6032223;-3,7810587;Pr・prio;Sim;Municipal;Nao oferece;Sim;N・o;Sim;N・o;;Sim;Sim;N・o;Sim;Sim;15;Sim;Filtrada;Sim;Sim;14
EEFM CONSTANCA TAVORA;AV. DEPUTADO PAULINO ROCHA;50;CAJAZEIRAS;60864311;85;31013078;CTAVORA@ESCOLA.CE.GOV.BR;Em Atividade;-38,51176445;-3,801274683;Alugado;Sim;Estadual;Nao oferece;N・o;Sim;Sim;N・o;;Sim;N・o;N・o;N・o;Sim;8;Sim;Filtrada;Sim;Sim;15
EMEIF PROFESSORA CONSUELO AMORA;JANGADEIRO;577;MUCURIPE;60175553;85;34527343;CONSUELO.AMORA@YAHOO.COM.BR;Em Atividade;-38,4772725;-3,7237929;Pr・prio;Sim;Municipal;Nao oferece;Sim;N・o;Sim;Sim;;N・o;Sim;Sim;Sim;N・o;10;Sim;Filtrada;Sim;Sim;10
CORA CORALINA COLEGIO;RUA 729 CASA 360 3 ETAPA;360;CONJUNTO CEARA;60531760;88;34892023;COLEGIOCORACORALINA@HOTMAIL.COM;Em Atividade;;;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;Sim;Sim;N・o;Sim;N・o;Sim;Sim;16;N・o;Filtrada;Sim;Sim;24
INSTITUTO PEDAGOGICO CORUJINHA LTDA ME;RUA 34;591;JOSE WALTER;60750480;85;32913085;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
COSTA BARROS INST EDUCAC;AV. SARGENTO HERMINIO;3787;PRESIDENTE KENNEDY;60350502;85;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
EMEIF CREUSA DO CARMO ROCHA;DUAS NACOES;1055;GRANJA PORTUGAL;60545250;85;34522471;CREUSACR@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,6032199;-3,7811218;Pr・prio;Sim;Municipal;Nao exclusivamente;Sim;N・o;N・o;Sim;Sim;N・o;Sim;Sim;N・o;Sim;12;Sim;Filtrada;Sim;Sim;17
CRIANCA FELIZ COLEGIO EXTENSAO INSTITUTO PEDAGOGICO;RUA ANTONIO LAFAYETE;209;PRESIDENTE KENNEDY;60356140;;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
FRAGA COLEGIO VALENTE;R SAO FELIPE;564;PARQUE JERUSALEM;60731020;85;34972999;COLEGIOFRAGAVALENTE@GMAIL.COM;Em Atividade;-38,59601009;-3,800426402;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;Sim;Sim;13;N・o;Filtrada;Sim;N・o;0
CRIANCA FELIZ ESCOLA;RUA CESAR FONTENELE;578;PARQUELANDIA;60455650;88;32233819;;Em Atividade;-38,55958894;-3,746033904;Pr・prio;Sim;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;Sim;Sim;8;N・o;Filtrada;Sim;Sim;2
CRIANCA FELIZ PROJETO;AV GALDIOSO CARVALHO;302;JARDIM IRACEMA;60340190;85;32863401;PROJETOFELIZ@UOL.COM.BR;Em Atividade;-38,58028993;-3,720996584;Pr・prio;Sim;Privada;Nao oferece;Sim;N・o;Sim;N・o;;N・o;N・o;N・o;N・o;Sim;7;Sim;Filtrada;Sim;Sim;14
CRIANCA UNIDA JARDIM ESC;AV 28 DE AGOSTO;1293;CASTELAO;60861400;85;;PCCU@VELOXMAIL.COM.BR;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CRIANCA ESCOLA UNIVERSITARIA;AV D;381;JOSE WALTER;60750030;85;32911595;MARCIOFRANCOS@HOTMAIL.COM;Em Atividade;-38,55942502;-3,830627396;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;;N・o;N・o;N・o;Sim;Sim;8;N・o;Filtrada;Sim;Sim;8
UNIVERSIDADE INTEGRADA DA CRIANCA UNIC;RUA COSTA SOUSA;235;BENFICA;60020300;85;32233457;COLEGIOUNIC@HOTMAIL.COM;Em Atividade;;;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;Sim;Sim;N・o;Sim;N・o;Sim;Sim;5;N・o;Filtrada;Sim;N・o;4
EEF CRISTO REDENTOR;AV. PASTEUR;372;CRISTO REDENTOR;60335000;85;31012702;CREDENTOR@ESCOLA.CE.GOV.BR;Em Atividade;-38,55849171;-3,709159672;Cedido;Sim;Estadual;Nao exclusivamente;Sim;Sim;Sim;N・o;Sim;N・o;N・o;N・o;N・o;Sim;9;Sim;Filtrada;Sim;Sim;10
CRISTO REI COL;RUA 01;930;JARDIM DAS OLIVEIRAS;60821210;85;;;Extinta;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
EMEIF CURA DARS;SANTA ELISA;722;JACARECANGA;60311020;85;32365749;CURAD@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,5597352;-3,7064274;Pr・prio;N・o;Municipal;Nao oferece;Sim;N・o;N・o;N・o;;Sim;Sim;Sim;Sim;N・o;12;Sim;Filtrada;Sim;Sim;1
EMEIF DAGMAR GENTIL;DESEMBARGADOR PEDRO PAULO;1740;HENRIQUE JORGE;60510360;85;32906120;DAGMARG@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,5821649;-3,7619197;Pr・prio;N・o;Municipal;Nao oferece;N・o;N・o;N・o;N・o;Sim;N・o;Sim;N・o;Sim;Sim;10;Sim;Filtrada;Sim;Sim;1
DANIEL BERG INSTITUTO;R COMENDADOR GARCIA;701;PARQUE SAO JOSE;60730440;85;;IEDB@ZIPAIL.COM.BR;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
DAULIA BRINGEL COLEGIO;RUA TRAJANO ALVES DE AGUIAR;55;CIDADE DOS FUNCIONARIOS;60822060;85;32775500;CONTATO@DAULIABRINGEL.COM.BR;Em Atividade;-38,49150062;-3,788284842;Pr・prio;N・o;Privada;Nao oferece;Sim;Sim;Sim;Sim;Sim;N・o;Sim;Sim;Sim;Sim;31;N・o;Filtrada;Sim;Sim;24
EMEIF DEMOCRITO ROCHA;PADRE PEDRO DE ALENCAR;2012;MESSEJANA;60872560;85;32763319;DEMOCRITOR@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,4946008;-3,8459831;Pr・prio;N・o;Municipal;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;Sim;N・o;N・o;Sim;14;Sim;Filtrada;Sim;Sim;16
DEOCLECIO FERRO LTDA COLEGIO;RUA MINERVINO CASTRO;987;PARQUE ARAXA;60430620;85;32810788;DEOGRAFICA@YAHOO.COM.BR;Em Atividade;-38,54726399;-3,740231318;Pr・prio;N・o;Privada;Nao oferece;Sim;N・o;Sim;Sim;Sim;N・o;N・o;Sim;Sim;Sim;28;N・o;Filtrada;Sim;Sim;20
EEFM PROF DIVA CABRAL;RUA HOLANDA;701;MARAPONGA;60711000;85;31015084;DIVACABRAL@ESCOLA.CE.GOV.BR;Em Atividade;-38,56188163;-3,798306;Pr・prio;Sim;Estadual;Nao oferece;N・o;N・o;Sim;N・o;;N・o;Sim;N・o;N・o;Sim;12;Sim;Filtrada;Sim;Sim;35
EMEIF ADROALDO TEIXEIRA CASTELO;ALAGOAS;2267;DEMOCRITO ROCHA;60335240;85;32901594;ADROALDOTC@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,5751987;-3,7552148;Pr・prio;Sim;Municipal;Nao oferece;Sim;N・o;Sim;N・o;;N・o;Sim;Sim;Sim;Sim;20;Sim;Filtrada;Sim;Sim;32
EMEIF DOLORES ALCANTARA;ARCO VERDE;S/N;AUTRAN NUNES;60332100;85;34883264;DOLORESA@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,574889;-3,7018811;Pr・prio;N・o;Municipal;Nao oferece;Sim;N・o;Sim;N・o;Sim;N・o;Sim;Sim;Sim;Sim;16;Sim;Filtrada;Sim;Sim;22
DOMINGOS SAVIO INSTITUTO;RUA LEANDRO MONTEIRO;2840;BENFICA;60025200;;;;Extinta;-38,53761284;-3,742014857;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
DOMINGOS SAVIO LAR DA CRIANCA;RUA HELVECIO MONTE;165;VILA UNIAO;60420040;85;32729934;LARDOMINGOSSAVIO@YAHOO.COM.BR;Extinta;-38,53120815;-3,767794416;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
NOSSA SENHORA DAS DORES CENTRO EDUCACIONAL;RUA FCO CALACO;812;BARRA DO CEARA;60336550;85;32841048;ROSANGELALOPESBRAGA@YAHOO.COM.BR;Em Atividade;-39,14544746;-3,503652128;Pr・prio;Sim;Privada;Nao oferece;N・o;N・o;Sim;Sim;;N・o;N・o;N・o;Sim;Sim;14;N・o;Filtrada;Sim;Sim;4
ESCOLA DE 1 GRAU NOSSA SENHORA DAS DORES;RUA ESTADO DO RIO;839;PAN AMERICANO;60441150;85;34823528;;Extinta;-38,57116286;-3,757412313;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
NOSSA SENHORA DAS DORES ESCOLA;RUA MORRO BRANCO;75;BARRA DO CEARA;60332620;85;34851024;ENSD.DORES@HOTMAIL.COM;Em Atividade;-38,57994531;-3,700764872;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;Sim;N・o;Sim;N・o;N・o;Sim;13;N・o;Filtrada;Sim;Sim;0
DORIS JOHNSON CENTRO EDUCACIONAL;AV BERNARDO MANUEL;13285;PREFEITO JOSE WALTER CAVALCANTE;60735000;85;34738476;CEDJBR219@YAHOO.COM.BR;Em Atividade;-38,5618439;-3,833977504;Cedido;N・o;Privada;Nao oferece;Sim;Sim;Sim;N・o;;N・o;Sim;N・o;Sim;Sim;8;N・o;Filtrada;Sim;Sim;20
EEFM MONSENHOR DOURADO;AV SARGENTO HERMINIO;4600;PADRE ANDRADE;60350502;85;31012706;MDOURADO@ESCOLA.CE.GOV.BR;Em Atividade;-38,58085424;-3,731739421;Pr・prio;Sim;Estadual;Nao exclusivamente;Sim;N・o;Sim;Sim;Sim;N・o;N・o;N・o;N・o;Sim;19;Sim;Filtrada;Sim;Sim;14
EEM DRAGAO DO MAR;RUA UMARI;S/N;MUCURIPE;60175280;85;31011392;DMAR@ESCOLA.CE.GOV.BR;Em Atividade;-38,48376729;-3,725731843;Pr・prio;Sim;Estadual;Nao oferece;N・o;N・o;Sim;Sim;Sim;N・o;Sim;N・o;N・o;Sim;8;Sim;Filtrada;Sim;Sim;22
SANTOS DUMONT COLEGIO;RUA TENENTE JAIME ANDRADE;214;AEROLANDIA;60850720;85;32272144;COLEGIOSANTOSDUMONT@HOTMAIL.COM;Em Atividade;-38,51459664;-3,771466001;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;Sim;Sim;N・o;Sim;Sim;Sim;Sim;13;N・o;Filtrada;Sim;Sim;11
ECA DE QUEIROS CENTRO DE EDUCACAO JUVENIL;RUA DOM XISTO ALBANO;611;VILA PERI;60730165;;34846264;CEJEQ@OI.COM.BR;Em Atividade;-38,57985646;-3,791388361;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;Sim;N・o;Sim;Sim;20;N・o;Filtrada;Sim;Sim;11
EMEIF EDILSON BRASIL SOAREZ;315;111;CONJUNTO CEARA;60530630;85;31052201;EDILSONBRAS@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,6110264;-3,7588893;Pr・prio;Sim;Municipal;Nao oferece;Sim;N・o;Sim;N・o;;N・o;Sim;N・o;N・o;Sim;11;Sim;Filtrada;Sim;Sim;16
EMEIF PROFESSORA EDITH BRAGA;CAPITAO VASCONCELOS;1061;ALTO DA BALANCA;60851220;85;34335297;PROFESSORAEB@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,5161118;-3,7709566;Pr・prio;Sim;Municipal;Nao exclusivamente;N・o;N・o;Sim;N・o;Sim;Sim;Sim;N・o;Sim;Sim;18;Sim;Filtrada;Sim;Sim;20
EEFM PROF EDMILSON GUIMARAES DE ALMEIDA;RUA 1074;S/N;CONJUNTO CEARA;60533120;85;31015676;UV10EDMILSONG@ESCOLA.CE.GOV.BR;Em Atividade;-38,6150248;-3,7684231;Pr・prio;Sim;Estadual;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;Sim;Sim;N・o;Sim;10;Sim;Filtrada;Sim;Sim;13
EMEIF ELEAZAR DE CARVALHO;FRANCISCO ALVES PEREIRA;347;VICENTE PINZON;60180720;85;34527345;ELEAZARC@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,4747838;-3,7225164;Pr・prio;N・o;Municipal;Nao oferece;N・o;N・o;Sim;N・o;;N・o;Sim;N・o;N・o;Sim;6;Sim;Filtrada;Sim;Sim;1
EMANUELLE COLEGIO;RUA JOSE JULIO FROTA;129;BOM SUCESSO;60541675;85;32926941;COLEGIO_EMANUELLE@HOTMAIL.COM;Em Atividade;-38,58513802;-3,785367366;Pr・prio;N・o;Privada;Nao oferece;Sim;N・o;Sim;N・o;Sim;N・o;Sim;Sim;Sim;Sim;17;N・o;Filtrada;Sim;Sim;3
COLEGIO EQUIPE CENTRO;RUA BARAO DO RIO BRANCO;1684;CENTRO;60025061;85;32263111;COLEGIOEQUIPE2009@HOTMAIL.COM;Em Atividade;-38,53039716;-3,733005605;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;N・o;N・o;N・o;Sim;9;N・o;Filtrada;Sim;Sim;22
ERINEIDE S ALMEIDA ESC DE 1ｺ GRAU;RUA JOAO XXIII;1602;BOM JARDIM;60540660;;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
EROTIDES MELO LIMA ESC REN;RUA CARVALHO JUNIOR;85;SAO JOAO DO TAUAPE;60130460;;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
EMEIF PADRE JOSEFINO CABRAL;SARGENTO HERMINIO SAMPAIO;5598;ANTONIO BEZERRA;60320501;85;34883273;PADREJC@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,569008;-3,7278413;Pr・prio;N・o;Municipal;Nao oferece;N・o;N・o;Sim;N・o;;N・o;N・o;N・o;N・o;Sim;6;Sim;Filtrada;Sim;Sim;15
EEFM PROF TELINA BARBOSA DA COSTA;RUA PADRE PEDRO DE ALENCAR;SN;MESSEJANA;60840280;85;31012074;TBARBOSA@ESCOLA.CE.GOV.BR;Em Atividade;-38,49372565;-3,83048355;Pr・prio;Sim;Estadual;Nao oferece;N・o;N・o;Sim;Sim;;N・o;Sim;N・o;N・o;Sim;10;Sim;Filtrada;Sim;Sim;20
EEFM DONA JULIA ALVES PESSOA;RUA SAO FRANCISCO;SN;BOM JARDIM;60545064;85;31016114;JULIAALVES@ESCOLA.CE.GOV.BR;Em Atividade;-38,59853226;-3,800331917;Pr・prio;Sim;Estadual;Nao oferece;N・o;Sim;Sim;Sim;Sim;N・o;Sim;N・o;N・o;Sim;15;Sim;Filtrada;Sim;Sim;40
EEFM DEP PAULINO ROCHA;RUA PROF JOSE SILVEIRA;528;PASSARE;60862010;85;31013047;SOLANGEXAVIER1@HOTMAIL.COM;Em Atividade;-38,52543589;-3,808615839;Pr・prio;Sim;Estadual;Nao oferece;N・o;N・o;Sim;N・o;;N・o;Sim;N・o;N・o;N・o;13;Sim;Filtrada;Sim;Sim;36
EDUARDO CAMPOS EEFM;AV SARGENTO HERMINIO;415;MONTE CASTELO;60350502;85;31012257;ECAMPOS@ESCOLA.CE.GOV.BR;Extinta;;;N・o;N・o;Estadual;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
EEFM ESTADO DE ALAGOAS;AV. PRES CASTELO BRANCO;5244;BARRA DO CEARA;60312060;85;31012704;EALAGOAS@ESCOLA.CE.GOV.BR;Em Atividade;-38,57757685;-3,703896441;Pr・prio;Sim;Estadual;Nao oferece;N・o;N・o;Sim;Sim;Sim;N・o;Sim;N・o;N・o;Sim;14;Sim;Filtrada;Sim;Sim;34
EEFM ESTADO DO MARANHAO;RUA CARLOS PIMENTA;506;MONDUBIM;60752592;85;31012981;MARANHAO@ESCOLA.CE.GOV.BR;Em Atividade;-38,573838;-3,8153321;Pr・prio;Sim;Estadual;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;Sim;N・o;N・o;Sim;12;Sim;Filtrada;Sim;Sim;19
EEFM ESTADO DO PARA;RUA DJALMA PETIT;589;ALTO DA BALANCA;60851120;85;31012168;ESTPARA@ESCOLA.CE.GOV.BR;Em Atividade;-38,51278981;-3,76542539;Pr・prio;Sim;Estadual;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;Sim;Sim;N・o;Sim;14;Sim;Filtrada;Sim;Sim;26
EEF ESTADO DO PARANA;RUA ALBERTO MAGNO;123;BOM FUTURO;60425000;85;31015074;PARANA@ESCOLA.CE.GOV.BR;Em Atividade;-38,54316311;-3,757427443;Pr・prio;Sim;Estadual;Nao exclusivamente;N・o;N・o;Sim;N・o;Sim;Sim;Sim;N・o;N・o;Sim;8;Sim;Filtrada;Sim;Sim;24
EEEP JOAQUIM MOREIRA DE SOUSA;RUA CAIO PRADO;2;PARANGABA;60720040;85;31012980;JMSOUSA@SEDUC.CE.GOV.BR;Em Atividade;-38,564129;-3,772626821;Pr・prio;Sim;Estadual;Nao oferece;Sim;N・o;Sim;Sim;Sim;N・o;Sim;N・o;N・o;Sim;12;Sim;Filtrada;Sim;Sim;40
EMEIF FREI LAURO SCHWART;ANTONIO POMPEU;2005;CENTRO;60040001;85;34526392;FLAUROS@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,5414049;-3,7317747;Pr・prio;Sim;Municipal;Nao oferece;Sim;N・o;Sim;N・o;Sim;N・o;Sim;N・o;Sim;Sim;12;Sim;Filtrada;Sim;Sim;120
EEFM JOSE LEOPOLDINO DA SILVA FILHO UV-04;RUA 448 E;SN;CONJUNTO CEARA I;60531230;85;31015680;UV4LEOPOLDINO@ESCOLA.CE.GOV.BR;Em Atividade;-38,60710196;-3,760666912;Pr・prio;Sim;Estadual;Nao oferece;N・o;Sim;Sim;N・o;;N・o;Sim;N・o;N・o;Sim;10;Sim;Filtrada;Sim;Sim;22
EEFM MATIAS BECK;RUA PROFESSORA AIDA BALAIO;38;VICENTE PINZON;60176390;85;31017072;MBECK@ESCOLA.CE.GOV.BR;Em Atividade;-38,47875926;-3,726959176;Pr・prio;Sim;Estadual;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;Sim;N・o;N・o;Sim;9;Sim;Filtrada;Sim;Sim;32
EEFM PROF JOCIE CAMINHA DE MENEZES;RUA ITU;120;BOM JARDIM;60545060;85;31016116;JOCIEC@ESCOLA.CE.GOV.BR;Em Atividade;-38,60133655;-3,786406461;Pr・prio;Sim;Estadual;Nao exclusivamente;N・o;N・o;Sim;N・o;Sim;N・o;Sim;Sim;N・o;Sim;14;Sim;Filtrada;Sim;Sim;21
EEFM PAROQUIA DA PAZ;R VISCONDE DE MAUA;905;ALDEOTA;60125160;85;31011394;PPAZ@ESCOLA.CE.GOV.BR;Em Atividade;-38,49839963;-3,733380992;Cedido;N・o;Estadual;Nao oferece;N・o;N・o;Sim;N・o;;N・o;N・o;Sim;N・o;Sim;12;Sim;Filtrada;Sim;Sim;21
